user_id,age,monthly_hours,watching_peak_time,preferred_content_type,preferred_genre,binge_watcher,subscription_type,platform_frequency,gender
305,39.0,"162,5545714703616",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
306,42.0,"175,86905671559407",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
307,36.0,"211,8920389646659",Night,Documentaries,Drama,0.0,Family,Weekly,Woman
308,38.0,"176,0581713466974",Afternoon,Anime,Horror,0.0,Family,Weekly,Man
309,28.0,nan,Night,Anime,Science Fiction,0.0,Family,Weekly,Man
310,56.0,"144,29093572973443",Afternoon,Movies,Drama,1.0,Family,Weekly,Man
311,58.0,"191,4196627721582",Night,Documentaries,Horror,0.0,Premium,Weekly,Man
312,35.0,"143,79916162596575",Afternoon,Anime,Drama,0.0,Premium,Occasional,Woman
313,51.0,"141,01392114701142",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
314,44.0,"161,7085930241675",Night,Documentaries,Drama,0.0,,Weekly,Man
315,44.0,"157,83215234237812",Afternoon,Anime,Horror,0.0,Family,Weekly,Woman
316,54.0,"162,60200390422898",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
317,37.0,"139,4797082706026",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
318,40.0,"132,8424569350405",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
319,57.0,"155,64070281952087",Night,Movies,Science Fiction,1.0,Family,Daily,Woman
320,25.0,"190,98198245847152",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
321,43.0,"153,9278727851459",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
322,39.0,"175,52774847801987",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
323,31.0,"188,85826494223275",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
324,36.0,"178,72681967136344",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
325,40.0,"183,95253701847017",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
326,46.0,"138,3206849158719",Night,Movies,Drama,1.0,Family,Weekly,Woman
327,42.0,"108,64700730420746",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
328,44.0,nan,Afternoon,Documentaries,Drama,0.0,,Weekly,Woman
329,33.0,"123,81471252132016",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Woman
330,32.0,"82,24025875976182",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
331,58.0,"201,44096730526985",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
332,28.0,"37,89378893327648",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Woman
333,48.0,"111,34557702853104",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Man
334,44.0,"168,82627003381742",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
335,38.0,"158,0143397772424",Night,Anime,Science Fiction,0.0,Family,Weekly,Man
336,46.0,"91,23807195084494",Afternoon,Documentaries,Science Fiction,1.0,Premium,Weekly,Man
337,44.0,"104,96821198594331",Afternoon,Movies,Action,1.0,Premium,Weekly,Man
338,37.0,"97,88523027690329",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
339,45.0,"181,5930745454448",Afternoon,Documentaries,Science Fiction,0.0,Premium,Weekly,Man
340,56.0,"120,83760566574593",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
341,63.0,"188,21541881505232",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
342,58.0,"148,13524507739115",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
343,28.0,"125,28180530117076",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
344,63.0,"120,01485424833538",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
345,39.0,"76,61113843960801",Night,Anime,Science Fiction,0.0,Premium,Weekly,Man
346,61.0,"158,3775983240694",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
347,38.0,"140,03431337938306",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
348,47.0,"98,60729047141236",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
349,36.0,"187,77813293374723",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
350,40.0,"159,21187745812352",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
351,40.0,"171,59749852419037",Afternoon,Anime,Horror,0.0,Family,Occasional,Man
352,59.0,"105,2140639318359",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
353,30.0,"173,75116249376893",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
354,47.0,"103,45870237060224",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Woman
355,43.0,"126,63443807000648",Night,Anime,Science Fiction,0.0,Premium,Weekly,Man
356,29.0,"143,15772759293318",Afternoon,Reality Shows,Comedy,0.0,Premium,Occasional,Woman
357,38.0,"121,12437816928592",Night,Anime,Science Fiction,0.0,Premium,Weekly,Man
358,43.0,nan,Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
359,37.0,"177,02297572486924",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
360,43.0,"204,15935076174577",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
361,51.0,"105,54571246199862",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
362,53.0,nan,Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
363,33.0,"185,3564330430952",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
364,42.0,"127,47150581038144",Night,Documentaries,Drama,1.0,Premium,Weekly,Man
365,55.0,"141,5519560923554",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
366,39.0,"196,6792739065261",Night,Documentaries,Horror,0.0,Family,Weekly,Woman
367,37.0,"129,17225754745806",Afternoon,Anime,Science Fiction,1.0,Family,Occasional,Man
368,44.0,"154,44279867857622",Night,Anime,Horror,1.0,Family,Weekly,Man
369,46.0,"186,8320223303849",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
370,34.0,"207,2605555373343",Night,Anime,Science Fiction,0.0,Family,Occasional,Woman
371,44.0,"149,57105665438078",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
372,30.0,"88,07871171698089",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
373,45.0,"143,98611254969387",Night,Documentaries,Drama,1.0,Premium,Weekly,Man
374,40.0,"167,24694622440697",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
375,47.0,"137,96063512988712",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
376,61.0,"184,0180989856985",Late Night,Movies,Science Fiction,1.0,Family,Weekly,Man
377,33.0,"153,80881223448142",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
378,50.0,"165,53453337805607",Late Night,Documentaries,Science Fiction,1.0,Family,Daily,Woman
379,38.0,"126,9009240543148",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
380,54.0,"199,0253214123973",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
381,59.0,"143,04369228379107",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
382,46.0,"166,87708662268855",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
383,61.0,"175,78194762023475",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
384,43.0,"123,8378258295932",Night,Documentaries,Action,1.0,Premium,Weekly,Man
385,40.0,"150,19697364861068",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Man
386,37.0,"56,0052228118211",Afternoon,Anime,Science Fiction,1.0,,Weekly,Woman
387,40.0,"148,3374275307793",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
388,62.0,"133,13337495856356",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
389,56.0,"91,00998367827997",Afternoon,Movies,Science Fiction,1.0,Premium,Daily,Man
390,35.0,"235,6740373904873",Afternoon,Movies,Science Fiction,0.0,Family,Weekly,Woman
391,31.0,"171,70612417616357",Night,Anime,Science Fiction,0.0,Family,Weekly,Man
392,33.0,"61,03765093299596",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
393,41.0,"94,61737693498526",Night,Anime,Science Fiction,1.0,Family,Weekly,Woman
394,44.0,"151,04688333836947",Night,Anime,Horror,0.0,Premium,Occasional,Woman
395,36.0,"166,93526901047457",Night,Anime,Horror,0.0,Family,Weekly,Woman
396,38.0,"116,89331527100158",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Man
397,60.0,"117,5642623436706",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
398,66.0,"175,62089247251978",Afternoon,Movies,Science Fiction,1.0,Family,Daily,Woman
399,38.0,"95,04856191106732",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
400,50.0,"166,82400722533205",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
401,45.0,"178,7971353506475",Night,Movies,Drama,1.0,Family,Weekly,Woman
402,40.0,"84,92682640261957",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Woman
403,42.0,"173,79002250157046",Night,Documentaries,Science Fiction,0.0,Premium,Weekly,Woman
404,44.0,"159,6350299179971",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
405,37.0,"116,10913486453984",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
406,40.0,"82,86642323541209",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Man
407,50.0,"211,6796603799193",Night,Documentaries,Science Fiction,0.0,,Weekly,Woman
408,46.0,"140,40263768459943",Night,Documentaries,Science Fiction,1.0,Premium,Weekly,Woman
409,41.0,"223,98121754529717",Afternoon,Movies,Drama,1.0,Family,Weekly,Man
410,57.0,"191,013938510338",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
411,34.0,"191,44821493594287",Afternoon,Anime,Drama,0.0,Premium,Weekly,Woman
412,58.0,"247,8962079736083",Night,Movies,Horror,0.0,Family,Weekly,Man
413,54.0,"111,02803685809832",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
414,53.0,"135,41012142016208",Late Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
415,43.0,"95,57223362166812",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Woman
416,36.0,"177,16352123419932",Night,Documentaries,Drama,0.0,Family,Weekly,Man
417,47.0,"174,69047732051547",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
418,25.0,"156,58858298194906",Afternoon,Anime,Horror,0.0,Family,Weekly,Woman
419,51.0,"152,48352818616706",Afternoon,Movies,Science Fiction,1.0,Premium,Daily,Woman
420,46.0,"243,37716339027287",Afternoon,Documentaries,Science Fiction,0.0,Family,Occasional,Woman
421,55.0,"194,1201767549648",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
422,29.0,"44,753752192845376",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
423,40.0,"149,28621320766658",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
424,59.0,"173,60483615289493",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
425,58.0,"128,68355023452523",Night,Movies,Science Fiction,1.0,Family,Daily,Woman
426,40.0,"81,36543224197713",Night,Anime,Science Fiction,1.0,Family,Weekly,Woman
427,48.0,"158,2114854762187",Night,Movies,Drama,1.0,Family,Weekly,Woman
428,38.0,"180,4188991648394",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
429,61.0,"110,8477748676411",Late Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
430,39.0,"149,2882714665354",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
431,30.0,"200,25782664500196",Night,Movies,Science Fiction,0.0,Family,Weekly,Man
432,58.0,"155,96110938980087",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
433,39.0,"187,89128598163583",Night,Documentaries,Science Fiction,0.0,Premium,Weekly,Woman
434,60.0,"204,3473105163146",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
435,48.0,"153,46813141399105",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
436,48.0,"124,27097801107168",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
437,56.0,"154,15516737595863",Night,Movies,Science Fiction,1.0,Family,Daily,Woman
438,37.0,"67,43136493790301",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
439,45.0,"165,0728282710098",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
440,43.0,nan,Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
441,37.0,"145,1484254488054",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
442,32.0,"162,9871077330486",Late Night,Anime,Drama,0.0,Premium,Occasional,Woman
443,59.0,nan,Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
444,33.0,"233,60164661784333",Afternoon,Documentaries,Drama,0.0,Family,Weekly,Man
445,29.0,"79,61769271591666",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Woman
446,37.0,"139,0915122475651",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
447,55.0,"173,1366353424289",Night,Documentaries,Horror,0.0,Family,Weekly,Woman
448,43.0,"164,42758111353487",Morning,Movies,Science Fiction,1.0,Family,Weekly,Man
449,33.0,nan,Night,Documentaries,Drama,0.0,Premium,Weekly,Man
450,52.0,"106,60199583658982",Afternoon,Documentaries,Science Fiction,1.0,Premium,Weekly,Woman
451,52.0,"149,41781616045677",Afternoon,Documentaries,Horror,1.0,Family,Daily,Man
452,40.0,"126,15989699580167",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
453,35.0,"208,21809630723823",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
454,29.0,"213,3114181198462",Night,Documentaries,Drama,0.0,Family,Weekly,Woman
455,39.0,"121,75246289637931",Afternoon,Anime,Science Fiction,0.0,,Weekly,Woman
456,30.0,"206,47252579640676",Afternoon,Movies,Science Fiction,0.0,Family,Weekly,Woman
457,32.0,"106,98966130347551",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Man
458,44.0,"98,05400854976978",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
459,50.0,"156,13924049142497",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Woman
460,47.0,"176,01673918850227",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
461,44.0,"63,98744481354011",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Woman
462,32.0,"99,10772045171964",Night,Anime,Science Fiction,1.0,Family,Weekly,Woman
463,36.0,"114,28353874452864",Night,Anime,Science Fiction,0.0,Premium,Weekly,Man
464,58.0,nan,Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
465,46.0,nan,Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
466,39.0,"76,64957307604672",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
467,43.0,"146,9154544812259",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
468,45.0,"176,4626683731389",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
469,27.0,"130,4157859854411",Night,Anime,Horror,0.0,Premium,Occasional,Man
470,34.0,"241,87084029780107",Night,Movies,Drama,0.0,Family,Weekly,Woman
471,54.0,"74,05004307668652",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
472,30.0,"133,99049584339775",Afternoon,Documentaries,Action,0.0,Premium,Weekly,Woman
473,52.0,"123,4266332710457",Night,Documentaries,Horror,1.0,Family,Weekly,Man
474,53.0,"123,3284191542796",Night,Anime,Horror,0.0,Premium,Weekly,Man
475,53.0,"84,6324182912862",Night,Documentaries,Science Fiction,1.0,Family,Daily,Woman
476,42.0,"157,85916800667104",Afternoon,Anime,Science Fiction,0.0,Family,Weekly,Man
477,40.0,"170,7458376197826",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
478,48.0,"166,76941088548273",Afternoon,Documentaries,Science Fiction,1.0,,Weekly,Man
479,37.0,"165,10063478101029",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
480,47.0,"81,57805936223804",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
481,50.0,"155,43602269666",Afternoon,Movies,Horror,1.0,Student,Weekly,Woman
482,48.0,"49,06515765666425",Night,Documentaries,Horror,1.0,Family,Daily,Man
483,65.0,"170,16339615598358",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
484,42.0,"176,46318760257014",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
485,55.0,"103,69221414796638",Night,Documentaries,Horror,1.0,Family,Weekly,Man
486,34.0,"175,41091942098743",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
487,43.0,"196,60222818285945",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
488,37.0,"104,33359328185432",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
489,31.0,"166,00376651173056",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
490,58.0,"146,15820337623228",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
491,37.0,"58,60214801637883",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Woman
492,58.0,"109,65958446654922",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
493,43.0,"202,01792980272515",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
494,46.0,"179,84166279863987",Night,Documentaries,Drama,0.0,Family,Weekly,Woman
495,49.0,"99,94044823071818",Night,Documentaries,Horror,1.0,Family,Weekly,Man
496,60.0,"141,47316525458504",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
497,50.0,"196,95494764981927",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
498,41.0,"151,86267578050777",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
499,43.0,"128,51041442936187",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
500,32.0,"150,71743549437994",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
501,27.0,"50,64165954946028",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Woman
502,42.0,"185,5265133255129",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
503,58.0,"182,98960274634547",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
504,38.0,"180,89944191800825",Afternoon,Documentaries,Science Fiction,0.0,Premium,Weekly,Man
505,50.0,"158,6003895137832",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
506,45.0,"210,77245972147225",Night,Movies,Drama,1.0,Family,Weekly,Man
507,49.0,"118,8161273901588",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Woman
508,40.0,"170,41806746001706",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
509,45.0,"138,2875416961554",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
510,51.0,"123,062824919207",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
511,40.0,"131,03962482332585",Afternoon,Anime,Science Fiction,0.0,Family,Weekly,Man
512,47.0,"180,89163314837927",Night,Documentaries,Horror,1.0,Family,Daily,Man
513,40.0,"229,7512382042763",Afternoon,Series,Drama,1.0,Family,Weekly,Woman
514,36.0,"161,55644732583804",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
515,51.0,"152,48700958184128",Afternoon,Documentaries,Horror,1.0,Family,Daily,Woman
516,51.0,"132,96024445541698",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
517,47.0,"165,72086960619706",Night,Documentaries,Horror,1.0,Family,Weekly,Man
518,46.0,"141,66842355582995",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
519,49.0,"151,58890090634276",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Man
520,44.0,"184,28593025133355",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
521,50.0,"160,48679761790802",Night,Documentaries,Drama,1.0,Family,Weekly,Man
522,56.0,"164,63970015473475",Night,Movies,Science Fiction,1.0,Family,Daily,Woman
523,24.0,"185,64166606288651",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
524,49.0,"159,55462482309488",Night,Documentaries,Horror,1.0,Family,Weekly,Man
525,33.0,"87,20237150627521",Night,Documentaries,Science Fiction,1.0,Premium,Weekly,Woman
526,31.0,"163,43886427805987",Afternoon,Anime,Science Fiction,0.0,Premium,Occasional,Woman
527,41.0,"187,08981329922577",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
528,41.0,"123,01748159707851",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Man
529,34.0,"133,56588623741146",Night,Documentaries,Action,0.0,Premium,Weekly,Woman
530,38.0,"71,1764788241017",Night,Anime,Science Fiction,1.0,Family,Weekly,Woman
531,47.0,"155,85277149203793",Night,Documentaries,Science Fiction,1.0,,Weekly,Man
532,43.0,"145,3792631727956",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
533,39.0,"144,52379507188164",Night,Movies,Drama,1.0,Premium,Weekly,Woman
534,40.0,"142,50108383244046",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
535,52.0,"109,16495977666992",Night,Anime,Horror,1.0,Family,Occasional,Woman
536,44.0,"162,65676472986976",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
537,62.0,"151,1094467744907",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Woman
538,49.0,"175,47694008370718",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
539,41.0,"159,11388033324195",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
540,36.0,"221,4112930635333",Afternoon,Movies,Drama,1.0,Family,Weekly,Man
541,43.0,"122,68431844501676",Afternoon,Anime,Horror,0.0,Family,Occasional,Man
542,36.0,"177,98183992465738",Night,Documentaries,Drama,0.0,,Weekly,Woman
543,50.0,nan,Afternoon,Movies,Horror,1.0,Family,Weekly,Man
544,36.0,"86,47910930517747",Night,Anime,Science Fiction,1.0,Family,Weekly,Man
545,40.0,"121,00896684817678",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
